
PKUP   1        0            0            0            0            0            0      0      0            0            0

SILI   1      182            0     0.998497            0         1800       300000      0      0            0            0
SILI   2      182            0      0.99795            0         1800       300000      0      0            0            0
SILI   3      182            0     0.997833            0         1800       300000      0      0            0            0
SILI   4      182            0     0.999401            0         1800       300000      0      0            0            0

C6D6   1   183.95    0.0521532  0.000384901 -4.05249e-10         0.03           20      0      0            0            0
C6D6   2   183.95    0.0224163   0.00040351  3.39791e-10         0.03           20      0      0            0            0
C6D6   3   183.95    0.0460589  0.000378147 -6.02113e-10         0.03           20      0      0            0            0
C6D6   4   183.95    0.0792231  0.000345262  2.43099e-09         0.03           20      0      0            0            0

FIMG   1      187            0     0.959607            0          0.1       300000      0      0            0            0
FIMG   2      187            0     0.958108            0          0.1       300000      0      0            0            0

LIGL   1      200            0     0.994105            0          0.1       300000      0      0            0            0

