
PKUP   1        0            0            0            0            0            0      0      0            0            0

SILI   1      182            0     0.998856            0         1800       300000      0      0            0            0
SILI   2      182            0     0.998398            0         1800       300000      0      0            0            0
SILI   3      182            0      0.99861            0         1800       300000      0      0            0            0
SILI   4      182            0     0.998852            0         1800       300000      0      0            0            0

C6D6   1   183.95    0.0521532  0.000383841  -4.0302e-10         0.03           20      0      0            0            0
C6D6   2   183.95    0.0224163  0.000402434  3.37982e-10         0.03           20      0      0            0            0
C6D6   3   183.95    0.0460589  0.000377459 -5.99922e-10         0.03           20      0      0            0            0
C6D6   4   183.95    0.0792231  0.000344675  2.42272e-09         0.03           20      0      0            0            0

FIMG   1      187            0     0.961683            0          0.1       300000      0      0            0            0
FIMG   2      187            0     0.960953            0          0.1       300000      0      0            0            0

LIGL   1      200            0     0.993079            0          0.1       300000      0      0            0            0

