
PKUP   1        0            0            0            0            0            0      0      0            0            0

SILI   1      182            0     0.996573            0         1800       300000      0      0            0            0
SILI   2      182            0      1.00041            0         1800       300000      0      0            0            0
SILI   3      182            0      1.00168            0         1800       300000      0      0            0            0
SILI   4      182            0      1.00189            0         1800       300000      0      0            0            0

C6D6   1   183.95    0.0521532  0.000382584 -4.00384e-10         0.03           20      0      0            0            0
C6D6   2   183.95    0.0224163  0.000404309  3.41138e-10         0.03           20      0      0            0            0
C6D6   3   183.95    0.0460589  0.000376495 -5.96863e-10         0.03           20      0      0            0            0
C6D6   4   183.95    0.0792231  0.000344795  2.42442e-09         0.03           20      0      0            0            0

FIMG   1      187            0      1.04232            0          0.1       300000      0      0            0            0
FIMG   2      187            0     0.987225            0          0.1       300000      0      0            0            0

LIGL   1      200            0      0.99453            0          0.1       300000      0      0            0            0

