
PKUP   1        0            0            0            0            0            0      0      0            0            0

SILI   1      182            0     0.999423            0         1800       300000      0      0            0            0
SILI   2      182            0      1.00059            0         1800       300000      0      0            0            0
SILI   3      182            0      1.00125            0         1800       300000      0      0            0            0
SILI   4      182            0      1.00038            0         1800       300000      0      0            0            0

C6D6   1   183.95    0.0521532  0.000385721 -4.06977e-10         0.03           20      0      0            0            0
C6D6   2   183.95    0.0224163  0.000408809  3.48774e-10         0.03           20      0      0            0            0
C6D6   3   183.95    0.0460589  0.000381828  -6.1389e-10         0.03           20      0      0            0            0
C6D6   4   183.95    0.0792231  0.000348314  2.47415e-09         0.03           20      0      0            0            0

FIMG   1      187            0      1.00922            0          0.1       300000      0      0            0            0
FIMG   2      187            0      1.00835            0          0.1       300000      0      0            0            0

LIGL   1      200            0      1.00272            0          0.1       300000      0      0            0            0

