
PKUP   1        0            0            0            0            0            0      0      0            0            0

SILI   1      182            0     0.995892            0         1800       300000      0      0            0            0
SILI   2      182            0      1.00033            0         1800       300000      0      0            0            0
SILI   3      182            0       1.0007            0         1800       300000      0      0            0            0
SILI   4      182            0      1.00123            0         1800       300000      0      0            0            0

C6D6   1   183.95    0.0521532  0.000383643 -4.02604e-10         0.03           20      0      0            0            0
C6D6   2   183.95    0.0224163  0.000407465  3.46484e-10         0.03           20      0      0            0            0
C6D6   3   183.95    0.0460589   0.00037765 -6.00531e-10         0.03           20      0      0            0            0
C6D6   4   183.95    0.0792231   0.00034645  2.44774e-09         0.03           20      0      0            0            0

FIMG   1      187            0     0.988442            0          0.1       300000      0      0            0            0
FIMG   2      187            0      0.99007            0          0.1       300000      0      0            0            0

LIGL   1      200            0      0.99453            0          0.1       300000      0      0            0            0

