
PKUP   1        0            0            0            0            0            0      0      0            0            0

SILI   1      182            0     0.996408            0         1800       300000      0      0            0            0
SILI   2      182            0      1.00044            0         1800       300000      0      0            0            0
SILI   3      182            0      1.00205            0         1800       300000      0      0            0            0
SILI   4      182            0      1.00204            0         1800       300000      0      0            0            0

C6D6   1   183.95    0.0521532  0.000382379 -3.99955e-10         0.03           20      0      0            0            0
C6D6   2   183.95    0.0224163  0.000404524    3.415e-10         0.03           20      0      0            0            0
C6D6   3   183.95    0.0460589  0.000376679 -5.97446e-10         0.03           20      0      0            0            0
C6D6   4   183.95    0.0792231  0.000344322  2.41777e-09         0.03           20      0      0            0            0

FIMG   1      187            0      1.04084            0          0.1       300000      0      0            0            0
FIMG   2      187            0     0.986134            0          0.1       300000      0      0            0            0

LIGL   1      200            0      0.99453            0          0.1       300000      0      0            0            0

