
PKUP   1        0            0            0            0            0            0      0      0            0            0

SILI   1      182            0      0.99859            0         1800       300000      0      0            0            0
SILI   2      182            0      1.00091            0         1800       300000      0      0            0            0
SILI   3      182            0        1.001            0         1800       300000      0      0            0            0
SILI   4      182            0      1.00083            0         1800       300000      0      0            0            0

C6D6   1   183.95    0.0521532  0.000385602 -4.06727e-10         0.03           20      0      0            0            0
C6D6   2   183.95    0.0224163  0.000406084  3.44139e-10         0.03           20      0      0            0            0
C6D6   3   183.95    0.0460589  0.000380414 -6.09352e-10         0.03           20      0      0            0            0
C6D6   4   183.95    0.0792231  0.000347937   2.4688e-09         0.03           20      0      0            0            0

FIMG   1      187            0     0.986237            0          0.1       300000      0      0            0            0
FIMG   2      187            0     0.987468            0          0.1       300000      0      0            0            0

LIGL   1      200            0      0.99453            0          0.1       300000      0      0            0            0

