
PKUP   1        0            0            0            0            0            0      0      0            0            0

SILI   1      182            0      1.00045            0         1800       300000      0      0            0            0
SILI   2      182            0      1.00011            0         1800       300000      0      0            0            0
SILI   3      182            0            1            0         1800       300000      0      0            0            0
SILI   4      182            0      1.00039            0         1800       300000      0      0            0            0

C6D6   1   183.95    0.0521532  0.000383263 -4.01807e-10         0.03           20      0      0            0            0
C6D6   2   183.95    0.0224163  0.000403877  3.40409e-10         0.03           20      0      0            0            0
C6D6   3   183.95    0.0460589  0.000375655 -5.94204e-10         0.03           20      0      0            0            0
C6D6   4   183.95    0.0792231  0.000346687   2.4511e-09         0.03           20      0      0            0            0

FIMG   1      187            0     0.995725            0          0.1       300000      0      0            0            0
FIMG   2      187            0      0.99453            0          0.1       300000      0      0            0            0

LIGL   1      200            0      1.00057            0          0.1       300000      0      0            0            0

