
PKUP   1        0            0            0            0            0            0      0      0            0            0

SILI   1      182            0      1.00042            0         1800       300000      0      0            0            0
SILI   2      182            0      1.00174            0         1800       300000      0      0            0            0
SILI   3      182            0       1.0017            0         1800       300000      0      0            0            0
SILI   4      182            0      1.00056            0         1800       300000      0      0            0            0

C6D6   1   183.95    0.0521532  0.000386913 -4.09496e-10         0.03           20      0      0            0            0
C6D6   2   183.95    0.0224163  0.000407788  3.47033e-10         0.03           20      0      0            0            0
C6D6   3   183.95    0.0460589  0.000381847 -6.13953e-10         0.03           20      0      0            0            0
C6D6   4   183.95    0.0792231  0.000349589   2.4923e-09         0.03           20      0      0            0            0

FIMG   1      187            0     0.987346            0          0.1       300000      0      0            0            0
FIMG   2      187            0     0.989305            0          0.1       300000      0      0            0            0

LIGL   1      200            0      0.99453            0          0.1       300000      0      0            0            0

