
PKUP   1        0            0            0            0            0            0      0      0            0            0

SILI   1      182            0     0.999585            0         1800       300000      0      0            0            0
SILI   2      182            0      1.00057            0         1800       300000      0      0            0            0
SILI   3      182            0      1.00146            0         1800       300000      0      0            0            0
SILI   4      182            0      1.00054            0         1800       300000      0      0            0            0

C6D6   1   183.95    0.0521532  0.000385467  -4.0644e-10         0.03           20      0      0            0            0
C6D6   2   183.95    0.0224163  0.000407902  3.47227e-10         0.03           20      0      0            0            0
C6D6   3   183.95    0.0460589  0.000382111 -6.14803e-10         0.03           20      0      0            0            0
C6D6   4   183.95    0.0792231   0.00034609  2.44266e-09         0.03           20      0      0            0            0

FIMG   1      187            0      1.00844            0          0.1       300000      0      0            0            0
FIMG   2      187            0        1.008            0          0.1       300000      0      0            0            0

LIGL   1      200            0      1.00215            0          0.1       300000      0      0            0            0

