
PKUP   1        0            0            0            0            0            0      0      0            0            0

SILI   1      182            0     0.999076            0         1800       300000      0      0            0            0
SILI   2      182            0     0.997821            0         1800       300000      0      0            0            0
SILI   3      182            0     0.997982            0         1800       300000      0      0            0            0
SILI   4      182            0     0.998693            0         1800       300000      0      0            0            0

C6D6   1   183.95    0.0521532  0.000383441 -4.02181e-10         0.03           20      0      0            0            0
C6D6   2   183.95    0.0224163  0.000403293  3.39425e-10         0.03           20      0      0            0            0
C6D6   3   183.95    0.0460589  0.000377456 -5.99914e-10         0.03           20      0      0            0            0
C6D6   4   183.95    0.0792231  0.000344428  2.41926e-09         0.03           20      0      0            0            0

FIMG   1      187            0     0.962581            0          0.1       300000      0      0            0            0
FIMG   2      187            0     0.962424            0          0.1       300000      0      0            0            0

LIGL   1      200            0     0.993187            0          0.1       300000      0      0            0            0

