
PKUP   1        0            0            0            0            0            0      0      0            0            0

SILI   1      182            0     0.997594            0         1800       300000      0      0            0            0
SILI   2      182            0      1.00046            0         1800       300000      0      0            0            0
SILI   3      182            0      1.00062            0         1800       300000      0      0            0            0
SILI   4      182            0      1.00099            0         1800       300000      0      0            0            0

C6D6   1   183.95    0.0521532  0.000384891 -4.05228e-10         0.03           20      0      0            0            0
C6D6   2   183.95    0.0224163   0.00040516  3.42576e-10         0.03           20      0      0            0            0
C6D6   3   183.95    0.0460589  0.000379636 -6.06865e-10         0.03           20      0      0            0            0
C6D6   4   183.95    0.0792231  0.000347043  2.45613e-09         0.03           20      0      0            0            0

FIMG   1      187            0     0.985634            0          0.1       300000      0      0            0            0
FIMG   2      187            0     0.986469            0          0.1       300000      0      0            0            0

LIGL   1      200            0      0.99453            0          0.1       300000      0      0            0            0

