
PKUP   1        0            0            0            0            0            0      0      0            0            0

SILI   1      182            0     0.998886            0         1800       300000      0      0            0            0
SILI   2      182            0     0.999476            0         1800       300000      0      0            0            0
SILI   3      182            0     0.999518            0         1800       300000      0      0            0            0
SILI   4      182            0     0.999192            0         1800       300000      0      0            0            0

C6D6   1   183.95    0.0521532  0.000383454 -4.02207e-10         0.03           20      0      0            0            0
C6D6   2   183.95    0.0224163  0.000403921  3.40484e-10         0.03           20      0      0            0            0
C6D6   3   183.95    0.0460589  0.000376214 -5.95974e-10         0.03           20      0      0            0            0
C6D6   4   183.95    0.0792231  0.000344888  2.42572e-09         0.03           20      0      0            0            0

FIMG   1      187            0     0.992149            0          0.1       300000      0      0            0            0
FIMG   2      187            0     0.990943            0          0.1       300000      0      0            0            0

LIGL   1      200            0      0.99998            0          0.1       300000      0      0            0            0

