
PKUP   1        0            0            0            0            0            0      0      0            0            0

SILI   1      182            0     0.999089            0         1800       300000      0      0            0            0
SILI   2      182            0      1.00114            0         1800       300000      0      0            0            0
SILI   3      182            0      1.00119            0         1800       300000      0      0            0            0
SILI   4      182            0      1.00076            0         1800       300000      0      0            0            0

C6D6   1   183.95    0.0521532  0.000385959 -4.07479e-10         0.03           20      0      0            0            0
C6D6   2   183.95    0.0224163  0.000406547  3.44925e-10         0.03           20      0      0            0            0
C6D6   3   183.95    0.0460589  0.000380804 -6.10602e-10         0.03           20      0      0            0            0
C6D6   4   183.95    0.0792231  0.000348386  2.47518e-09         0.03           20      0      0            0            0

FIMG   1      187            0     0.986539            0          0.1       300000      0      0            0            0
FIMG   2      187            0     0.987968            0          0.1       300000      0      0            0            0

LIGL   1      200            0      0.99453            0          0.1       300000      0      0            0            0

