
PKUP   1        0            0            0            0            0            0      0      0            0            0

SILI   1      182            0     0.998537            0         1800       300000      0      0            0            0
SILI   2      182            0     0.998319            0         1800       300000      0      0            0            0
SILI   3      182            0     0.998769            0         1800       300000      0      0            0            0
SILI   4      182            0     0.998862            0         1800       300000      0      0            0            0

C6D6   1   183.95    0.0521532  0.000382539 -4.00289e-10         0.03           20      0      0            0            0
C6D6   2   183.95    0.0224163   0.00040199  3.37236e-10         0.03           20      0      0            0            0
C6D6   3   183.95    0.0460589  0.000377432 -5.99838e-10         0.03           20      0      0            0            0
C6D6   4   183.95    0.0792231   0.00034601  2.44154e-09         0.03           20      0      0            0            0

FIMG   1      187            0      0.96147            0          0.1       300000      0      0            0            0
FIMG   2      187            0     0.961092            0          0.1       300000      0      0            0            0

LIGL   1      200            0     0.996086            0          0.1       300000      0      0            0            0

