
PKUP   1        0            0            0            0            0            0      0      0            0            0

SILI   1      182            0     0.997262            0         1800       300000      0      0            0            0
SILI   2      182            0      1.00031            0         1800       300000      0      0            0            0
SILI   3      182            0      1.00049            0         1800       300000      0      0            0            0
SILI   4      182            0      1.00104            0         1800       300000      0      0            0            0

C6D6   1   183.95    0.0521532  0.000384655 -4.04731e-10         0.03           20      0      0            0            0
C6D6   2   183.95    0.0224163  0.000404853  3.42057e-10         0.03           20      0      0            0            0
C6D6   3   183.95    0.0460589  0.000379378 -6.06039e-10         0.03           20      0      0            0            0
C6D6   4   183.95    0.0792231  0.000346746  2.45193e-09         0.03           20      0      0            0            0

FIMG   1      187            0     0.985433            0          0.1       300000      0      0            0            0
FIMG   2      187            0     0.986137            0          0.1       300000      0      0            0            0

LIGL   1      200            0      0.99453            0          0.1       300000      0      0            0            0

