
PKUP   1        0            0            0            0            0            0      0      0            0            0

SILI   1      182            0     0.998737            0         1800       300000      0      0            0            0
SILI   2      182            0     0.998588            0         1800       300000      0      0            0            0
SILI   3      182            0      0.99866            0         1800       300000      0      0            0            0
SILI   4      182            0     0.999461            0         1800       300000      0      0            0            0

C6D6   1   183.95    0.0521532  0.000382516 -4.00241e-10         0.03           20      0      0            0            0
C6D6   2   183.95    0.0224163  0.000403321  3.39473e-10         0.03           20      0      0            0            0
C6D6   3   183.95    0.0460589  0.000376027 -5.95379e-10         0.03           20      0      0            0            0
C6D6   4   183.95    0.0792231  0.000344435  2.41935e-09         0.03           20      0      0            0            0

FIMG   1      187            0     0.966096            0          0.1       300000      0      0            0            0
FIMG   2      187            0     0.964243            0          0.1       300000      0      0            0            0

LIGL   1      200            0     0.997347            0          0.1       300000      0      0            0            0

