
PKUP   1        0            0            0            0            0            0      0      0            0            0

SILI   1      182            0     0.998876            0         1800       300000      0      0            0            0
SILI   2      182            0     0.998109            0         1800       300000      0      0            0            0
SILI   3      182            0     0.998231            0         1800       300000      0      0            0            0
SILI   4      182            0     0.998583            0         1800       300000      0      0            0            0

C6D6   1   183.95    0.0521532   0.00038342 -4.02136e-10         0.03           20      0      0            0            0
C6D6   2   183.95    0.0224163  0.000402791  3.38581e-10         0.03           20      0      0            0            0
C6D6   3   183.95    0.0460589  0.000378413 -6.02961e-10         0.03           20      0      0            0            0
C6D6   4   183.95    0.0792231  0.000345734  2.43764e-09         0.03           20      0      0            0            0

FIMG   1      187            0     0.962414            0          0.1       300000      0      0            0            0
FIMG   2      187            0     0.962007            0          0.1       300000      0      0            0            0

LIGL   1      200            0     0.993099            0          0.1       300000      0      0            0            0

