
PKUP   1        0            0            0            0            0            0      0      0            0            0

SILI   1      182            0     0.996931            0         1800       300000      0      0            0            0
SILI   2      182            0      1.00016            0         1800       300000      0      0            0            0
SILI   3      182            0      1.00036            0         1800       300000      0      0            0            0
SILI   4      182            0      1.00109            0         1800       300000      0      0            0            0

C6D6   1   183.95    0.0521532  0.000384419 -4.04234e-10         0.03           20      0      0            0            0
C6D6   2   183.95    0.0224163  0.000404547  3.41539e-10         0.03           20      0      0            0            0
C6D6   3   183.95    0.0460589   0.00037912 -6.05214e-10         0.03           20      0      0            0            0
C6D6   4   183.95    0.0792231  0.000346449  2.44773e-09         0.03           20      0      0            0            0

FIMG   1      187            0     0.985232            0          0.1       300000      0      0            0            0
FIMG   2      187            0     0.985805            0          0.1       300000      0      0            0            0

LIGL   1      200            0      0.99453            0          0.1       300000      0      0            0            0

