
PKUP   1        0            0            0            0            0            0      0      0            0            0

SILI   1      182            0     0.998916            0         1800       300000      0      0            0            0
SILI   2      182            0     0.998259            0         1800       300000      0      0            0            0
SILI   3      182            0     0.997972            0         1800       300000      0      0            0            0
SILI   4      182            0     0.998792            0         1800       300000      0      0            0            0

C6D6   1   183.95    0.0521532  0.000383581 -4.02474e-10         0.03           20      0      0            0            0
C6D6   2   183.95    0.0224163  0.000403193  3.39256e-10         0.03           20      0      0            0            0
C6D6   3   183.95    0.0460589   0.00037714 -5.98908e-10         0.03           20      0      0            0            0
C6D6   4   183.95    0.0792231   0.00034531  2.43167e-09         0.03           20      0      0            0            0

FIMG   1      187            0     0.961859            0          0.1       300000      0      0            0            0
FIMG   2      187            0     0.961341            0          0.1       300000      0      0            0            0

LIGL   1      200            0     0.993207            0          0.1       300000      0      0            0            0

