
PKUP   1        0            0            0            0            0            0      0      0            0            0

SILI   1      182            0      1.00059            0         1800       300000      0      0            0            0
SILI   2      182            0      1.00182            0         1800       300000      0      0            0            0
SILI   3      182            0      1.00176            0         1800       300000      0      0            0            0
SILI   4      182            0      1.00053            0         1800       300000      0      0            0            0

C6D6   1   183.95    0.0521532  0.000387032 -4.09749e-10         0.03           20      0      0            0            0
C6D6   2   183.95    0.0224163  0.000407943  3.47298e-10         0.03           20      0      0            0            0
C6D6   3   183.95    0.0460589  0.000381978 -6.14374e-10         0.03           20      0      0            0            0
C6D6   4   183.95    0.0792231   0.00034974  2.49445e-09         0.03           20      0      0            0            0

FIMG   1      187            0     0.987446            0          0.1       300000      0      0            0            0
FIMG   2      187            0     0.989472            0          0.1       300000      0      0            0            0

LIGL   1      200            0      0.99461            0          0.1       300000      0      0            0            0

