
PKUP   1        0            0            0            0            0            0      0      0            0            0

SILI   1      182            0     0.998019            0         1800       300000      0      0            0            0
SILI   2      182            0      0.99803            0         1800       300000      0      0            0            0
SILI   3      182            0      0.99871            0         1800       300000      0      0            0            0
SILI   4      182            0     0.999152            0         1800       300000      0      0            0            0

C6D6   1   183.95    0.0521532  0.000382779 -4.00793e-10         0.03           20      0      0            0            0
C6D6   2   183.95    0.0224163  0.000402406  3.37934e-10         0.03           20      0      0            0            0
C6D6   3   183.95    0.0460589  0.000378323 -6.02674e-10         0.03           20      0      0            0            0
C6D6   4   183.95    0.0792231   0.00034572  2.43745e-09         0.03           20      0      0            0            0

FIMG   1      187            0     0.961702            0          0.1       300000      0      0            0            0
FIMG   2      187            0     0.960695            0          0.1       300000      0      0            0            0

LIGL   1      200            0     0.993937            0          0.1       300000      0      0            0            0

