
PKUP   1        0            0            0            0            0            0      0      0            0            0

SILI   1      182            0      1.00004            0         1800       300000      0      0            0            0
SILI   2      182            0      1.00085            0         1800       300000      0      0            0            0
SILI   3      182            0      1.00037            0         1800       300000      0      0            0            0
SILI   4      182            0      1.00043            0         1800       300000      0      0            0            0

C6D6   1   183.95    0.0521532  0.000383714 -4.02752e-10         0.03           20      0      0            0            0
C6D6   2   183.95    0.0224163  0.000404485  3.41435e-10         0.03           20      0      0            0            0
C6D6   3   183.95    0.0460589   0.00037564 -5.94156e-10         0.03           20      0      0            0            0
C6D6   4   183.95    0.0792231   0.00034679  2.45255e-09         0.03           20      0      0            0            0

FIMG   1      187            0      1.00192            0          0.1       300000      0      0            0            0
FIMG   2      187            0      1.00308            0          0.1       300000      0      0            0            0

LIGL   1      200            0       0.9996            0          0.1       300000      0      0            0            0

