
PKUP   1        0            0            0            0            0            0      0      0            0            0

SILI   1      182            0     0.996199            0         1800       300000      0      0            0            0
SILI   2      182            0      1.00007            0         1800       300000      0      0            0            0
SILI   3      182            0      1.00015            0         1800       300000      0      0            0            0
SILI   4      182            0      1.00136            0         1800       300000      0      0            0            0

C6D6   1   183.95    0.0521532  0.000382818 -4.00874e-10         0.03           20      0      0            0            0
C6D6   2   183.95    0.0224163  0.000404083  3.40756e-10         0.03           20      0      0            0            0
C6D6   3   183.95    0.0460589  0.000376459 -5.96748e-10         0.03           20      0      0            0            0
C6D6   4   183.95    0.0792231  0.000346367  2.44657e-09         0.03           20      0      0            0            0

FIMG   1      187            0     0.984394            0          0.1       300000      0      0            0            0
FIMG   2      187            0     0.985095            0          0.1       300000      0      0            0            0

LIGL   1      200            0      0.99453            0          0.1       300000      0      0            0            0

