
PKUP   1        0            0            0            0            0            0      0      0            0            0

SILI   1      182            0      0.99877            0         1800       300000      0      0            0            0
SILI   2      182            0     0.999143            0         1800       300000      0      0            0            0
SILI   3      182            0     0.999295            0         1800       300000      0      0            0            0
SILI   4      182            0     0.999612            0         1800       300000      0      0            0            0

C6D6   1   183.95    0.0521532  0.000382472 -4.00151e-10         0.03           20      0      0            0            0
C6D6   2   183.95    0.0224163   0.00040343  3.39656e-10         0.03           20      0      0            0            0
C6D6   3   183.95    0.0460589  0.000375924 -5.95054e-10         0.03           20      0      0            0            0
C6D6   4   183.95    0.0792231  0.000345052  2.42804e-09         0.03           20      0      0            0            0

FIMG   1      187            0     0.980335            0          0.1       300000      0      0            0            0
FIMG   2      187            0     0.978574            0          0.1       300000      0      0            0            0

LIGL   1      200            0     0.999088            0          0.1       300000      0      0            0            0

