
PKUP   1        0            0            0            0            0            0      0      0            0            0

SILI   1      182            0     0.995773            0         1800       300000      0      0            0            0
SILI   2      182            0     0.999486            0         1800       300000      0      0            0            0
SILI   3      182            0      0.99994            0         1800       300000      0      0            0            0
SILI   4      182            0      1.00058            0         1800       300000      0      0            0            0

C6D6   1   183.95    0.0521532  0.000384125 -4.03617e-10         0.03           20      0      0            0            0
C6D6   2   183.95    0.0224163    0.0004063  3.44505e-10         0.03           20      0      0            0            0
C6D6   3   183.95    0.0460589  0.000377029 -5.98556e-10         0.03           20      0      0            0            0
C6D6   4   183.95    0.0792231  0.000345201  2.43012e-09         0.03           20      0      0            0            0

FIMG   1      187            0     0.981775            0          0.1       300000      0      0            0            0
FIMG   2      187            0     0.982105            0          0.1       300000      0      0            0            0

LIGL   1      200            0      0.99453            0          0.1       300000      0      0            0            0

