
PKUP   1        0            0            0            0            0            0      0      0            0            0

SILI   1      182            0     0.998198            0         1800       300000      0      0            0            0
SILI   2      182            0     0.998219            0         1800       300000      0      0            0            0
SILI   3      182            0      0.99844            0         1800       300000      0      0            0            0
SILI   4      182            0     0.999491            0         1800       300000      0      0            0            0

C6D6   1   183.95    0.0521532  0.000383217 -4.01711e-10         0.03           20      0      0            0            0
C6D6   2   183.95    0.0224163  0.000402803  3.38601e-10         0.03           20      0      0            0            0
C6D6   3   183.95    0.0460589  0.000377777 -6.00933e-10         0.03           20      0      0            0            0
C6D6   4   183.95    0.0792231  0.000345022   2.4276e-09         0.03           20      0      0            0            0

FIMG   1      187            0     0.961683            0          0.1       300000      0      0            0            0
FIMG   2      187            0     0.959975            0          0.1       300000      0      0            0            0

LIGL   1      200            0     0.996314            0          0.1       300000      0      0            0            0

