
PKUP   1        0            0            0            0            0            0      0      0            0            0

SILI   1      182            0     0.997926            0         1800       300000      0      0            0            0
SILI   2      182            0      1.00061            0         1800       300000      0      0            0            0
SILI   3      182            0      1.00074            0         1800       300000      0      0            0            0
SILI   4      182            0      1.00093            0         1800       300000      0      0            0            0

C6D6   1   183.95    0.0521532  0.000385128 -4.05727e-10         0.03           20      0      0            0            0
C6D6   2   183.95    0.0224163  0.000405468  3.43096e-10         0.03           20      0      0            0            0
C6D6   3   183.95    0.0460589  0.000379895 -6.07692e-10         0.03           20      0      0            0            0
C6D6   4   183.95    0.0792231   0.00034734  2.46034e-09         0.03           20      0      0            0            0

FIMG   1      187            0     0.985835            0          0.1       300000      0      0            0            0
FIMG   2      187            0     0.986802            0          0.1       300000      0      0            0            0

LIGL   1      200            0      0.99453            0          0.1       300000      0      0            0            0

