
PKUP   1        0            0            0            0            0            0      0      0            0            0

SILI   1      182            0     0.998487            0         1800       300000      0      0            0            0
SILI   2      182            0     0.998827            0         1800       300000      0      0            0            0
SILI   3      182            0     0.998042            0         1800       300000      0      0            0            0
SILI   4      182            0     0.998902            0         1800       300000      0      0            0            0

C6D6   1   183.95    0.0521532  0.000383647 -4.02611e-10         0.03           20      0      0            0            0
C6D6   2   183.95    0.0224163  0.000402735  3.38487e-10         0.03           20      0      0            0            0
C6D6   3   183.95    0.0460589  0.000378437 -6.03036e-10         0.03           20      0      0            0            0
C6D6   4   183.95    0.0792231  0.000346923  2.45444e-09         0.03           20      0      0            0            0

FIMG   1      187            0      0.97553            0          0.1       300000      0      0            0            0
FIMG   2      187            0     0.973803            0          0.1       300000      0      0            0            0

LIGL   1      200            0     0.994936            0          0.1       300000      0      0            0            0

