
PKUP   1        0            0            0            0            0            0      0      0            0            0

SILI   1      182            0     0.999486            0         1800       300000      0      0            0            0
SILI   2      182            0      1.00074            0         1800       300000      0      0            0            0
SILI   3      182            0      1.00049            0         1800       300000      0      0            0            0
SILI   4      182            0      1.00017            0         1800       300000      0      0            0            0

C6D6   1   183.95    0.0521532  0.000383185 -4.01642e-10         0.03           20      0      0            0            0
C6D6   2   183.95    0.0224163  0.000404345  3.41198e-10         0.03           20      0      0            0            0
C6D6   3   183.95    0.0460589  0.000375925 -5.95058e-10         0.03           20      0      0            0            0
C6D6   4   183.95    0.0792231  0.000346433   2.4475e-09         0.03           20      0      0            0            0

FIMG   1      187            0      1.00416            0          0.1       300000      0      0            0            0
FIMG   2      187            0      1.00427            0          0.1       300000      0      0            0            0

LIGL   1      200            0     0.997402            0          0.1       300000      0      0            0            0

