
PKUP   1        0            0            0            0            0            0      0      0            0            0

SILI   1      182            0     0.999186            0         1800       300000      0      0            0            0
SILI   2      182            0     0.999057            0         1800       300000      0      0            0            0
SILI   3      182            0     0.999139            0         1800       300000      0      0            0            0
SILI   4      182            0     0.999361            0         1800       300000      0      0            0            0

C6D6   1   183.95    0.0521532  0.000382929 -4.01106e-10         0.03           20      0      0            0            0
C6D6   2   183.95    0.0224163  0.000404115  3.40811e-10         0.03           20      0      0            0            0
C6D6   3   183.95    0.0460589  0.000376049  -5.9545e-10         0.03           20      0      0            0            0
C6D6   4   183.95    0.0792231  0.000345097  2.42867e-09         0.03           20      0      0            0            0

FIMG   1      187            0     0.963629            0          0.1       300000      0      0            0            0
FIMG   2      187            0     0.962109            0          0.1       300000      0      0            0            0

LIGL   1      200            0     0.997128            0          0.1       300000      0      0            0            0

