
PKUP   1        0            0            0            0            0            0      0      0            0            0

SILI   1      182            0     0.997262            0         1800       300000      0      0            0            0
SILI   2      182            0      1.00125            0         1800       300000      0      0            0            0
SILI   3      182            0      1.00224            0         1800       300000      0      0            0            0
SILI   4      182            0        1.002            0         1800       300000      0      0            0            0

C6D6   1   183.95    0.0521532  0.000377119 -3.89027e-10         0.03           20      0      0            0            0
C6D6   2   183.95    0.0224163  0.000405328  3.42859e-10         0.03           20      0      0            0            0
C6D6   3   183.95    0.0460589  0.000375237 -5.92881e-10         0.03           20      0      0            0            0
C6D6   4   183.95    0.0792231  0.000334299  2.27905e-09         0.03           20      0      0            0            0

FIMG   1      187            0      1.04085            0          0.1       300000      0      0            0            0
FIMG   2      187            0     0.986242            0          0.1       300000      0      0            0            0

LIGL   1      200            0      0.99453            0          0.1       300000      0      0            0            0

