
PKUP   1        0            0            0            0            0            0      0      0            0            0

SILI   1      182            0     0.998916            0         1800       300000      0      0            0            0
SILI   2      182            0     0.998698            0         1800       300000      0      0            0            0
SILI   3      182            0     0.998769            0         1800       300000      0      0            0            0
SILI   4      182            0      1.00028            0         1800       300000      0      0            0            0

C6D6   1   183.95    0.0521532    0.0003826 -4.00417e-10         0.03           20      0      0            0            0
C6D6   2   183.95    0.0224163  0.000403559  3.39873e-10         0.03           20      0      0            0            0
C6D6   3   183.95    0.0460589  0.000376372 -5.96474e-10         0.03           20      0      0            0            0
C6D6   4   183.95    0.0792231  0.000345279  2.43123e-09         0.03           20      0      0            0            0

FIMG   1      187            0     0.973811            0          0.1       300000      0      0            0            0
FIMG   2      187            0     0.972023            0          0.1       300000      0      0            0            0

LIGL   1      200            0     0.998183            0          0.1       300000      0      0            0            0

