
PKUP   1        0            0            0            0            0            0      0      0            0            0

SILI   1      182            0     0.996115            0         1800       300000      0      0            0            0
SILI   2      182            0      1.00029            0         1800       300000      0      0            0            0
SILI   3      182            0      1.00057            0         1800       300000      0      0            0            0
SILI   4      182            0      1.00162            0         1800       300000      0      0            0            0

C6D6   1   183.95    0.0521532  0.000383794 -4.02921e-10         0.03           20      0      0            0            0
C6D6   2   183.95    0.0224163   0.00040186  3.37018e-10         0.03           20      0      0            0            0
C6D6   3   183.95    0.0460589   0.00038074 -6.10399e-10         0.03           20      0      0            0            0
C6D6   4   183.95    0.0792231  0.000350646  2.50739e-09         0.03           20      0      0            0            0

FIMG   1      187            0      1.04902            0          0.1       300000      0      0            0            0
FIMG   2      187            0     0.992714            0          0.1       300000      0      0            0            0

LIGL   1      200            0      0.99453            0          0.1       300000      0      0            0            0

