
PKUP   1        0            0            0            0            0            0      0      0            0            0

SILI   1      182            0     0.998092            0         1800       300000      0      0            0            0
SILI   2      182            0      1.00069            0         1800       300000      0      0            0            0
SILI   3      182            0      1.00081            0         1800       300000      0      0            0            0
SILI   4      182            0      1.00091            0         1800       300000      0      0            0            0

C6D6   1   183.95    0.0521532  0.000385247 -4.05977e-10         0.03           20      0      0            0            0
C6D6   2   183.95    0.0224163  0.000405622  3.43356e-10         0.03           20      0      0            0            0
C6D6   3   183.95    0.0460589  0.000380025 -6.08107e-10         0.03           20      0      0            0            0
C6D6   4   183.95    0.0792231  0.000347489  2.46245e-09         0.03           20      0      0            0            0

FIMG   1      187            0     0.985935            0          0.1       300000      0      0            0            0
FIMG   2      187            0     0.986969            0          0.1       300000      0      0            0            0

LIGL   1      200            0      0.99453            0          0.1       300000      0      0            0            0

