
PKUP   1        0            0            0            0            0            0      0      0            0            0

SILI   1      182            0     0.999096            0         1800       300000      0      0            0            0
SILI   2      182            0     0.999686            0         1800       300000      0      0            0            0
SILI   3      182            0      1.00037            0         1800       300000      0      0            0            0
SILI   4      182            0      1.00005            0         1800       300000      0      0            0            0

C6D6   1   183.95    0.0521532  0.000383294 -4.01872e-10         0.03           20      0      0            0            0
C6D6   2   183.95    0.0224163  0.000404521  3.41495e-10         0.03           20      0      0            0            0
C6D6   3   183.95    0.0460589  0.000374531 -5.90652e-10         0.03           20      0      0            0            0
C6D6   4   183.95    0.0792231  0.000345403  2.43298e-09         0.03           20      0      0            0            0

FIMG   1      187            0     0.990488            0          0.1       300000      0      0            0            0
FIMG   2      187            0     0.990324            0          0.1       300000      0      0            0            0

LIGL   1      200            0      1.00452            0          0.1       300000      0      0            0            0

