
PKUP   1        0            0            0            0            0            0      0      0            0            0

SILI   1      182            0     0.999098            0         1800       300000      0      0            0            0
SILI   2      182            0      1.00061            0         1800       300000      0      0            0            0
SILI   3      182            0      1.00082            0         1800       300000      0      0            0            0
SILI   4      182            0      1.00006            0         1800       300000      0      0            0            0

C6D6   1   183.95    0.0521532   0.00038473 -4.04889e-10         0.03           20      0      0            0            0
C6D6   2   183.95    0.0224163  0.000405547  3.43229e-10         0.03           20      0      0            0            0
C6D6   3   183.95    0.0460589  0.000378163 -6.02163e-10         0.03           20      0      0            0            0
C6D6   4   183.95    0.0792231  0.000350217  2.50127e-09         0.03           20      0      0            0            0

FIMG   1      187            0      1.01095            0          0.1       300000      0      0            0            0
FIMG   2      187            0      1.00933            0          0.1       300000      0      0            0            0

LIGL   1      200            0      0.99562            0          0.1       300000      0      0            0            0

