
PKUP   1        0            0            0            0            0            0      0      0            0            0

SILI   1      182            0     0.997909            0         1800       300000      0      0            0            0
SILI   2      182            0     0.998438            0         1800       300000      0      0            0            0
SILI   3      182            0      0.99856            0         1800       300000      0      0            0            0
SILI   4      182            0     0.999281            0         1800       300000      0      0            0            0

C6D6   1   183.95    0.0521532  0.000383813 -4.02961e-10         0.03           20      0      0            0            0
C6D6   2   183.95    0.0224163  0.000402679  3.38392e-10         0.03           20      0      0            0            0
C6D6   3   183.95    0.0460589  0.000375719 -5.94405e-10         0.03           20      0      0            0            0
C6D6   4   183.95    0.0792231   0.00034437  2.41844e-09         0.03           20      0      0            0            0

FIMG   1      187            0     0.970004            0          0.1       300000      0      0            0            0
FIMG   2      187            0     0.969056            0          0.1       300000      0      0            0            0

LIGL   1      200            0     0.997307            0          0.1       300000      0      0            0            0

